,Author Link,Author Name,Comment Text,Rating
179,/Profile/Pita-1981,Pita-1981,"El staff no es amable ni siquiera te ayudan con el equipaje, la habitación es totalmente común nada especial aunque si es limpio pienso que hay mejores opciones a los alrededores y aunque el hotel está dentro del aeropuerto solo tiene una salida directa a la terminal B , si vas a las terminal A o la 1 tienes que caminar sería corto el trayecto a la terminal A pero a la terminal 1 no me puedo imaginar además caminar con maletas no es la mejor opción... por el precio pienso que no vale la pena ...",30
180,/Profile/vicenteb888,vicenteb888,"Si no quieres experimentar la preocupacion de llegar tarde y cansado a tu vuelo, es una opcion excelente aunque de tarifa muy alta pero pienso que vale la pena,sobre todo el contar con estacionamiento a pie del hotel y aeropuerto que está incluido en el precio.",50
181,/Profile/agomces,agomces,"Si bien se trata de un Hotel de Cadena, sumamente cómodo por su privilegiada ubicación no es nada del otro mundo.   Limpio, con buena red de internet Comparado con los otros Hoteles de la zona es hasta tres veces más caro; sin embargo esto resulta lo de menos cuando se puede llegar caminando y libre de prisas a cualquier terminal del aeropuerto de Monterrey .   ",30
182,/Profile/victorvS4125CI,victorvS4125CI,"mejorar servicio, alimentos e internet, ya que el personal se encargaba de atender mesas y preparar bebidas así como también no tenían los alimentos ofrecidos en la carta y los alimentos servidos son de baja calidad",30
183,/Profile/518rafael,Rafael Sampayo,"Si sales de viaje aéreo de Monterrey, por su precio, calidad, estacionamiento hasta por una semana sin cargo y buen trato es la mejor opción; hotel comodo de facil acceso tanto para llegar como para moverte al aeropuerto ya sea a pie o utilizando el transporte gratuito del hotel.",50
184,/Profile/Lagunero66,Librado A,"Excelente servicio del personal, hotel nuevo y limpio. El servicio del estacionamiento en el mismo aeropuerto e incluido en la tarifa. Muy buena opcion para tomar un vuelo temprano por la mañana. La calidad de los Alimentos en el desayuno puede mejorar.",40
185,/Profile/veronicastk,veronicastk,"Por facilidad y seguridad me quedé en este hotel, además de nuevo y bonito, me encantó el servicio. Fué muy cómodo poder avanzare con unos pendientes del trabajo y sabér que no tenía ni que buscar taxi para  llegar al aeropuerto, solo caminar por el puente que conecta al hotel con el aeropuerto. Disfruté mucho mi estancia.",50
186,/Profile/ingob140,Ingo B,"Lo más cómodo si tienes que viajar el día siguiente temprano o llegad muy noche en un viaje de negocios a Monterrey, por su ubicación - cruzas al aeropuerto caminando! El hotel bien, relativamente nuevo y el servicio adecuado como se espera para un hotel de esta categoría. El gimnasio bien.",40
187,/Profile/J7727MDmelissag,J7727MDmelissag,"Para lo unico que sirve es si no conoces la ciudad y quieres el aeropuerto cerca. La verdad por lo demas, la experiencia es la peor. Lo unico positivo a destacar es el personal del hotel que es maravilloso",20
188,/Profile/mimo2015,mimo2015,"Me pareció muy bueno el hotel, bastante limpio y muy cómodo el que este caminando al aeropuerto, mas o menos como 2 minutos. El Servicio es bueno y rápido. Internet rápido. El restaurante con variedad de alimentos con buen sabor",40
189,/Profile/653gilbertod,653gilbertod,Por el precio se esperarían instalaciones más completas (piscina)  en el restaurante si son una lástima...  Me llevaron algo que no pedí...  Se tardaron muchísimo y se molestaron porque decidí no dejar propina.  La señal de cable fallo y cada vez encendía la televisión tenia que llamar a recepción para que arreglaran el problema. ,30
190,/Profile/alejandromS6809IJ,alejandromS6809IJ,"No me recibieron ni con un saludo, no me indicaron las amenidades del hotel tuve problema con la llamada de despertador que pedi me hicieran dado que mi celular estaba fallando pero no me llamaron mal servicio",20
191,/Profile/T2753VZjorgec,Jorge C,"Excelente atención, instalaciones y ubicación. El personal de la recepción ayuda a resolver muchas situaciones. La ubicación es la mejor y las instalaciones están muy agradables. Pese a estar al lado del aeropuerto no se escucha nada de ruido.",50
192,/Profile/gerardog415,Gerardo G,"considerando que es un hotel principalemente de negocios, deben proveer opciones e desayuno ligero y rapido como un box lunch incluido en el precio de la habitacion sin cargo extra, la unica opcion fue un platano y una manzanda del bufet y lo cobran en 90 pesos, esto es muy Caro! cuando una fruta en mexico vale de 2 a 5 pesos",30
193,/Profile/eliseod636,Eliseo D,"Problemas en el envió de la facturación, llevo dos llamadas y con la promesa que me van a enviar la factura y aun no la tengo a una semana, esto para personal que tenemos que comprobar gastos es critico y peor que prometen que la van a enviar y no lo hacen, con que confianza se puede pedir quedarse en este hotel",30
194,/Profile/534hectoro,Hector O,"un hotel muy cerca del aeropuerto, por la cercanía pensé que no podría dormir por el ruido pero fue una sorpresa no oír el despegue o aterrizaje de los aviones. La habitación muy cómoda y limpia. El desayuno muy completo y todo el personal se preocupa por la experiencia del huesped",40
195,/Profile/claudiagO1211QL,claudiagO1211QL,El staff muy amable nadamas lo único era la persona que estaba  en la entrada no te saludaba pero todo lo demás estuvo perfecto muy amable el personal del desayuno y el frontdesk ni se diga la señorita que me atendió la primera vez fue muy amable,50
196,/Profile/70arturos,70arturos,Un excelente hotel del Hilton pegado al aeropuerto de Monterrey. Ideal para transbordo o negocios en la zona industrial. Las habitaciones son muy cómodas y amplias. Sobra decir que estás conectado tanto con la zona como con la salida a Saltillo ,40
197,/Profile/Pacoarmada,Paco Arm,"Durante la estancia no había suficientes toallas en el baño (solo 1 de cuerpo y el tapete del baño) no había toallas de manos, el teléfono no funcionaba (estaba desconectado) asi que tuve que ir hasta recepción a solicitar las toallas, NUNCVA llegarn, tuve que pararme en la puerta de mi habitación, hasta que paso una señorita de limpieza quien me hizo favor de proporcionarme 2 toallas, el personal del check out muy poco amable. En el primer alojamiento (5 de julio del 2016) mi reservación no estaba reconocida por el hotel (a pesar de estar pagado) y tardamos mas de 30 minutos en poder resolverlo, la televisión de la habitación que nos asignaron no funcionaba y la habitación era tan calurosa que el aire acondicionado nunca pudo bajar la temperatura de la habitación. El bufete del…",20
198,/Profile/JuanD536,Juan D,"Sin duda la mejor ventaja de este hotel es su ubicación pues está conectado a la terminal 2 (Aeromexico) del Aeropuerto en Monterrey. Es un hotel abierto en 2016 por lo que las instalaciones de las habitaciones son buenas (si no te encuentras una cucaracha) aunque el servicio de restaurante en la mañana es malo y no muchas opciones en el bufete. A veces es la factura la incorrecta, en fin, cada visita hay algo que falla (o la televisión de cable). Aún con todo, su conexión directa al aeropuerto me hace tolerar esto, espero mejore con el tiempo.",30
199,/Profile/donnafZ1502CE,Donna F,"Despues de un largo dia de viaje y estar cambiando de transporte, pense que llegariamos aun OASIS, al pedir servicio la mesera y el barman tuvieron muy mala actitud, lo mas seguro fue porque a MEXICO lo goleo CHILE 7-0",40
200,/Profile/544jorgeo,Jorge O,"Excelente ubicación a unos pasos de la terminal aérea y una cosa que sobre sale no se escucha el ruido de los aviones a pesar de estar tan cerca del aeropuerto, las instalaciones están en excelentes condiciones, y la atención del personal es buena.",40
201,/Profile/joseinesc,Jose Ines C,Una muy buena opción para maximizar el tiempo con excelentes áreas y sobre todo la habitación muy reconfortante Su ubicación me parece lo mejor para no perder tiempo en traslados y no perder el vuelo. Una muy buena opción cuando viajas a primera hora,50
202,/Profile/agustinandresl,agustinandresl,Todo me gusto todo es tuvo perfecto y recomiendas mucho este hotel por que todos te tratando Como si estuvieras en casa eso me gusto mucho y la comida y Los cuartos y Los trabajando results fueron muy a mubles con migo,50
203,/Profile/guillermok541,guillermok541,"Nunca nos sirvieron en el restaurant después de media hora de espera, nos fuimos y nadie nos digo nada, a pesar de estar dentro del aeropuerto, no nos dieron el servicio de traslado, no recomiendo este hotel",10
204,/Profile/gabrielcC8476CR,Gabriel C,"El personal en todo momento se esmera por brindar un servicio de alta calidad, la ubicacion del hotel es exclente solo a unos pasos de la terminal B del Aerpuerto, y el servicio de transportacion a lugares cercanos al hotel es muy bueno y recomendable.",40
205,/Profile/N6376CCjorgeg,Jorge G,"La ubicación del Hotel es Excelente para vuelos muy temprano o tarde ya que caminando llegas al aeropuerto (a menos de 100 metros), y las Instalaciones son nuevas, muy practicas y muy limpias, solo le falta la alberca.",50
206,/Profile/davidcE5693JA,David C,"buena experiencia...excelente ubicacion cerca del aeropuerto ,trato muy amable del personal....solo el desayuno buffet un poco pobre y habia varias zonas en mantenimiento como el lobby principal....buena experiencia general",40
207,/Profile/L3037UDemmas,Emma S,Excelente ubicación contando con todo lo necesario para que la estancia sea comoda y placentera con unas instalaciones excelentes y lo principal el trtato del personal calido y amables. siempre  con buena actitud algo que es indispensable para crear confianza en el huesped. Gracias por  sus atenciones.,50
208,/Profile/128samantae,128samantae,"Un hotel donde las instalaciones están cómodas, limpias, con buen clima, pantalla con cable, el control ya está en la habitación. El personal es atento, con iniciativa y claros en los mensajes, Por ejemplo si usas la camioneta para transporte te aclaran que debes de dar propina.  Cuenta con una tienda de fritos, sodas, golosinas solo eso, los costos regulares una cosa en lata $25.00 mexicanos. En la habitación hay plancha, secadora, cafetera, un pequeño serví bar y caja de seguridad. Está en la parte central de las terminales aéreas. ",50
209,/Profile/peneloper595,Penelope R,"El personal es muy amable y accesible, el primer contacto fue vía telefonica y desde ese momento me brindaron un excelente servicio, el Hotel cumplio con mis expectativas y las sobrepaso considerablemente, considero que  las habitaciones son muy confortables y que estan equipadas con todo lo que se requiere para que tengamos una mejor estancia.",50
210,/Profile/P9881DHjoseg,Jose G,Por ser un hotel con menos de 1 año de antigüedad todo esta en excelente condiciones; el personal muy amable y la ubicación esta excelente. Espero que no decaigan en calidad de servicio. Considero que el desayuno debería de abrir más temprano.,50
211,/Profile/W961ACamandal,Amanda L,Habría que extender el servicio de desayuno ya que cuando nosotros nos levantamos a desayunar se nos dijo que ya no tenían servicio. En cuanto a la localización y limpieza está muy bien. Si es recomendable,40
212,/Profile/311rodolfoa,Rodolfo A,"Gran servicio y excelentes instalaciones en el Hotel  Hilton Garden del aeropuerto de monterrey, altamente recomendable para cualquier tipo de estadía en esta ciudad sea de negocio o familiar. Felicidades!!!!!!!!",50
213,/Profile/luisfranciscod943,Luis Francisco D,"Agradable a la vista y a los sentidos, buena iluminación, confortable tanto en las habitaciones como el lobby y retaurante y versátil para los negocios, buena velocidad de internet, buena atención por parte del personal, límpio",50
214,/Profile/356dannyb,Danny B,"De maravilla todo hotel, todas sus áreas  excelentes, la atención de todo su personal es excepcional las chicas y chicos de recepción tienen un profesionalismo increíble. Lo recomiendo al 100, sin duda regresare a este estupendo hotel.!! ",50
215,/Profile/49oskarw,Oskar W,Localizacion ideal para quien llega tarde al aeropuerto de Monterrey o para quien tiene que salir muy temprano. Habtacion alegre con equipamiento eficiente. Habitaciones son muy bien sonorizado. No se escucha nada de ruido del aeropuerto.,50
216,/Profile/485ninfaa,Ninfa A,"Realmente me sentí muy a gusto en mi hospedaje. Por ser un hotel nuevo tiene sus fallas, pero nada que no haya experimentado en otro hoteles. El túnel que conecta al aeropuerto es simplemente fantástico porque no tengo que salir del hotel, así evito la lluvia o el frío.",50
217,/Profile/906oscarl,Oscar L,"Me hicieron sentir como en casa.  Las habitaciones son confortables y el personal dedicado. La ubicación es excelente para viajes de negocios. Muy recomendable.  El valor recibido por el precio pagado es justo, definitivamente lo usare y recomendare.",50
218,/Profile/pedrocvOnda,pedro c,Estuve hospedado el pasado 18 de de Enero por trabajo y la verdad que la opción es buenísima Muy comodo ya que caminando desde que sales del aeropuerto lo tienes a 3 minutos Las habitaciones son cómodas y tienen u buen internet Personal muy atento Sin duda una buena opción,40
219,/Profile/titoq2016,Tito Q,"Por la cercanía al aeropuerto está excelente, sobre todo con el túnel que conecta directamente al aeropuerto sin necesidad de salir a la calle. El staff muy amable y atento, resolvieron todas mis dudas. Definitivamente será el hotel que elija en estancias futuras.",50
220,/Profile/carlosrB3731TK,Carlos R,"Por increíble que parezca este hotel no tiene acceso a la televisión. Ni los canales abiertos se ven. En la recepción dicen que tuvieron un problema. No debería pasar en una cadena como Hilton, se puede esperar de otros pero no de ellos. Por lo demás el hotel es nuevo, pero si deben trabajar en la capacitación de los recepcionistas porque dan malas respuestas.",20
221,/Profile/fernandorafaelcarrer,Fernando Rafael C,"El hotel tiene una excelente ubicacion, tienes una vista espectacular hacia el aeropuerto, todo esta funcional y es nuevo, lo unico dificil es el precio alto, solo lo pagas cuando es muy necesario, porque existen otros hoteles cercanos a la mitad de precio que ofrecen lo mismo, un descanso placentero a mitad de precio y con transportacion gratuita al aeropuerto.",40
222,/Profile/joseabelardog,Jose Abelardo G,"el personal es muy amable, el hotel es nuevo, tiene fallas en las puertas de acceso a las habitacion. chequen bien su reservacion y que incluye, especialmente si lo hacen por internet ya que por el valor de la habitacion yo asumi que incluia desayuno y no fue asi, ademas no vayan al restaurante, los alimentos son de mala calidad y ademas muy caros, en especial el cafe no lo serviria yo ni en una carcel, es mejor que lleven lonche",30
223,/Profile/Cabhino,Cabhino,"Muy conveniente para llegar a Monterrey en la noche y estar listo para ir a trabajar en la mañana, el lugar es comodo, moderno y tiene todo para descansar antes de las citas de trabajo del prox dia.   Esta va a ser mi opcion de ahora en adelante a Monterrey, a donde los vuelos llegan tarde y no se pueden llegar a citas tipo 8:00-8:30 am.  ",40
224,/Profile/CARLOSEFREN,CARLOSEFREN,Muy agradable para descansar y silencioso. Permite dormir un poco mas y no sentirse presionado por la salida del vuelo. Sobre todo cuando terminas tarde de trabajar y el vuelo sale muy temprano. Las camas y almohadas son muy suaves.,40
225,/Profile/franclaudiom,FRAN CLAUDIO M,"Hotel en muy buenas condiciones. Lo recomiendo ampliamente. El diseño de la habitación es de muy buen gusto y funcional. Segunda vez que me hospedo, siempre por trabajo, y ya cuentan con estacionamiento.",40
226,/Profile/526marcelal,Marcela L,"La expectativa era alta, pues por ser un hotel nuevo y de la cadena de los Hilton se espera que todo marche bien. Lamentablemente mi colega de trabajo y yo notamos varias fallas durante el check-in y check-out; se confundían entre ellos mismos (se hacían pelotas) y tardaron mucho.  Durante el desayuno, el mesero con MUY mala actitud.",10
227,/Profile/josedavidc827,Jose David C,"Es un excelente lugar para la realización de reuniones de trabajo, cercanía con el aeropuerto para la logística de traslados y es de gran ayuda para que los tiempos de trabajo, de comida y de descanso sean efectivas y con el mayor aprovechamiento posible.",50
228,/Profile/Bose3041,Bose3041,"Siendo mi primer estancia en este Hotel y siendo nuevo estuvo bastente bien el servicio, muy limpio, moderno y una hubicacion excelente cercas del aeropuerto. Cena excelente! Aunque el correrdor al aeropuerto aun no esta termindo fue una exclente ida y comida de llegada y salida oportuna directo al aserpuerto.",50
229,/Profile/juanb57,Juan B,"Nos reciben como en nuestra casa, cuando uno llega al hotel mas que sea recibido por la recepción, nos sentimos como llegar a la casa en Chile. La unión con otros colegas, parecía que estábamos en la casa de ellos en Chile.",50
230,/Profile/gonzaloscastillo,Gonzalo SC,Tuve que pasar una noche en el aeropuerto de Monterrey por trabajo. Llegue a las 23 hs de la noche. El hotel es completamente nuevo. Todo anda perfecto.  La habitación muy confortable y con todo lo que se necesita para descansar.  Es muy cómodo poder ir al hotel caminando literalmente por el aeropuerto. No hace falta transfer.  Hay un puente desde la terminal al hotel.  Muy recomendable. ,50
231,/Profile/picafloralpino,picafloralpino,"Me aloje en este recien abierto  Hilton Garden que se encuentra practicament dentro del aeropuerto. Muy practico quando uno tiene un vuelo en la madrugada o llega con un vuelo tarde en la noche. Los cuartos son alegres y muy bien equipadas.  WiFi funcione perfectamente. El ""work out"" cuarto esta muy bien equipado. En fin todo es nuevo y moderno. Desayuno es excellente sin embargo cuesta US$ 14. El personal es super eficiente y sumamente amable. La climatisacion es bueno y evita que los cuartos se ponen como refrigeradora. El restaurante tiene un patio externo que es muy simpatico.",40
232,/Profile/pedroc743,Pedro C,"Estrenamos instalaciones, el personal se esforzó al máximo por cubrir nuestras necesidades. El precio es un poco elevado, pero va de acuerdo para las comodidades que ofrece. Muy conveniente para viajes rápidos, pues esta practicamente dentro del aeropuerto.",50
233,/Profile/miguelangelm754,Miguel Angel M,Pueden mejorar la calidad de sus alimentos a mi parecer quedan a deber para la calidad de hotel.  Las habitaciones son realmente de primera muy recomendables regresaría sin pensarlo y sin duda lo recomendaría.,50
234,/Profile/angelgK8741XI,Susana G,Es increíble que no cuenten con estacionamiento propio o que no tengan un precio especio especial para huesped en el estacionamiento. El costo del estacionamiento no compensa con la ubicación del hotel.,40
235,/Profile/eulaliom113,Eulalio M,Es el mejor hotel cerca del aeropuerto con las mejores instalaciones y un servicio de primera. disfrutas tu estancia hasta el ultimo momento antes de tomar tu vuelo sin preocuparte por el traslado. recomendable 100%,50
236,/Profile/356renea,Rene A,Excelente Servicio. El personal es muy atento y en todo momento buscan la satisfacción del Huésped. La ubicación del Hotel es excelente con instalaciones modernas y confortables. Acceso a Internet muy rápido y eficiente,50
237,/Profile/WaseemaliKhan,WaseemaliKhan,"El hotel Monterrey Airport HGI se encuentra a cinco minutos a pie de las terminales A y be. Es muy limpio, con miembros del personal amables y serviciales. Las habitaciones están bien equipadas. Buen buffet de desayuno. Personalmente, disfruté de la linda vista del aeropuerto, con los aviones aterrizando y despegando, desde mi habitación. Definitivamente me quedaré allí la próxima vez que visite Monterrey. Altamente recomendado.",50
238,/Profile/JGF1109,JGF,"La recomendación de comida de Mario para la comida fue excelente. Marca la diferencia con su atención y servicio. Si tienes que comer en el restaurante del hotel, te recomiendo encarecidamente que lo hagas en la zona del bar para un excelente servicio y conversación.",50
239,/Profile/rst938,Raul S,"Mario del bar te hace sentir como en casa después de un largo día de trabajo. ¡Gran servicio y lo volveré a ver en el próximo viaje!  El servicio en general es excelente, las habitaciones son muy cómodas y, una vez más, el servicio en el bar no puede mejorar con Mario.",50
240,/Profile/CT051976,Chris T,"Las habitaciones son bonitas, pero el personal es muy bueno. ¡Mario en el área del bar es genial! Camarero muy talentoso y extremadamente servicial! Hizo algunas sugerencias geniales sobre comida y bebidas. Fue muy atento con nosotros.",50
241,/Profile/rogiD2020,RogiD,"Recomiendo encarecidamente este hotel. Las habitaciones y las comodidades eran geniales. El personal del restaurante fue muy agradable y atento. Desafortunadamente, no puedo decir lo mismo de Eduardo, el recepcionista. Eduardo me hizo sentir que lo estaba molestando cada vez que le hacía una pregunta. En general, gran estancia.",40
242,/Profile/scokeing,scokeing .,"Un gran hotel, con fácil acceso al aeropuerto Mty, volé en internacional y nacional de y este hotel se encuentra en el centro de todo . Gran personal, habitaciones limpias, un lugar tranquilo para relés para el viajero atareado",50
243,/Profile/N4962OIpeterg,N4962OIpeterg,"El Hilton Garden Inn es un hotel relativamente nuevo, situado en la Terminal de el aeropuerto de Monterrey. Yo he estado muchas veces en la zona del aeropuerto, y esta es una buena adición. El hotel está conectado con la terminal por una pasarela y ascensores al vestíbulo y es de fácil acceso. También hay acceso en coche desde la carretera de acceso al aeropuerto. Los jardines del hotel son sencillas, en la terminal de aparcamiento y el hotel es relativamente sencilla, pero cómoda. La comida en el restaurante también es sencillo pero bueno, y hay un bar. El único problema con el restaurante eran numerosas moscas que nos molestase mientras comes. En general el hotel es bueno y está especialmente recomendado para un fácil acceso a los vuelos de aeroméxico y delta.",40
244,/Profile/johnhU534AL,John H,Nos alojamos en este hotel para conseguir un vuelo temprano por la mañana. Era muy nuevo y limpio. Las habitaciones eran de muy buen tamaño y era una buena relación calidad-precio para una estancia de una noche. Tuvimos un servicio excelente de los camareros en el salón.,50
245,/Profile/856dennisj,Dennis J,Los precios son altos.  Me alojé en el hotel Hilton en el aeropuerto para que yo pudiera conseguir comida americana en el restaurante. No estaba cerca de comida americana. Hablan muy poco inglés.  No hay piscina. No encender el aire acondicionado en la habitación. Simplemente no te alojes aquí,10
246,/Profile/ronaldrO378NV,ronaldrO378NV,"La ubicación del hotel es fantástica, el personal es increíble y la instalación es excelente. He usado muchas veces en el pasado, y cada experiencia es maravilloso. El Hilton Garden Inn comprende personas de negocios y trabaja muy duro para mantenerte satisfecho. La comodidad es el punto número uno; la hora cuando viaje Hilton éxitos esta casilla cada vez. .",50
247,/Profile/lukassemion,lukassemion,"Asegúrate de no conseguir una suite en este hotel. Todas las suites tienen puertas comunicantes y los vecinos pueden ser escuchados, incluso cuando estamos hablando tranquilamente. Estuve en la suite principal, que tiene 2 puertas comunicantes. Uno está justo al lado de la cama.",20
248,/Profile/Ninion,Ninion,"He estado 2 días en este hotel. En general, es un muy buen hotel con habitaciones modernas. Está situado justo al lado del aeropuerto, pero al mismo tiempo, las habitaciones son muy tranquilas.  Las habitaciones son grandes, limpias y modernas. El personal era muy servicial. El desayuno era bastante bueno, pero podría ser mejor.",40
249,/Profile/Rangellalo,Rangellalo,"A pocos metros de la terminal internacional y muy tranquilo. La mayoría de las camas cómodas, buena presión de agua, y las habitaciones muy limpias. La suite ejecutiva era muy amplia y la vista era muy agradable. Lo habría hecho con la guinda hubiera sido más Inglés idioma canales de noticias. Pero, al menos CNN estaba disponible.",50
250,/Profile/959genns,Genn S,"Recientemente fui a Monterrey para viaje de negocios y debo decir, mi asistente fue derecho a reservar una habitación en este hotel cerca de mi trabajo y el aeropuerto. Me encantaron los muebles y la decoración interior y el diseño. Todo el personal era amable y muy trabajadora. El gerente del hotel es una mujer profesional, agradable y bella que siempre satisfacer tus necesidades alojadas. Volvería encantado otra vez a este hotel.",50
251,/Profile/denniscourtlande,denniscourtlande,"Es un estupendo adosado al aeropuerto. Personal centrado en la satisfacción del cliente. Rápido y simpático. Tenía algunas comidas en el restaurante y bar. Aquí también el personal extraordinario. La habitación era limpia y decorada con un equipo de cardio, y algunas pesas. Las habitaciones estaban muy limpias y modernas. Esta es una gran propiedad Hilton Garden Inn. Volvería en el próximo viaje a este lugar.",50
252,/Profile/bonoc878,Bono C,"Pasé una noche en este hotel y me lo pasé estupendamente allí. Las habitaciones son preciosas y limpias, la cama era muy cómoda. El servicio al cliente era el mejor porque cada uno fue muy amable y siempre dispuesto a ayudar. Me encantó el desayuno que había allí. La comida era deliciosa. Gracias por hacer de mi estancia una muy buena experiencia.",50
253,/Profile/766stever,steve r,"Gran ubicación justo en el aeropuerto. Me demoré en Aeroméxico y perdí mi conexión. Proporcionan habitación en el Hilton Garden, fue genial! ! ! Super servicio, pero lo mejor de todo es que está justo en el aeropuerto, no había servicio de transporte necesario. Las habitaciones son agradables y nuevo, limpio, fresco. El servicio es excepcional y rápido.",50
254,/Profile/590luisalbertoc,590luisalbertoc,Gran servicio durante mi estancia. El personal estará encantado de ayudarle y el alojamiento son excelentes. El check in fue rápido y el desayuno era excelente. Acceso al aeropuerto era rápido y soporte para acceso a internet un pluss.,50
255,/Profile/LeonardoReyes,Leonardo Reyes,"Este es un hotel estupendo si vas por negocios, cerca de Monterrey. Terminales A y estar a poca distancia de la propiedad. Si tienes que visitar la ciudad quizás quieras elegir uno que esté más cerca. La única limitación de este hotel es la comida, el restaurante no está mal, pero sólo estás limitado a su menú, probablemente hay una oportunidad de tomar un menú gastro pub. . .",50
256,/Profile/kmex,kmex,No esperaba mucho y estaba sorprendido por las excelentes instalaciones y el servicio. Tuvimos una reunión de negocios y utiliza su sala de conferencias. Estaba bien organizada con el proyector y servicio de comida preparada. El gimnasio es bueno. Me volveré a alojar aquí de nuevo. Estoy en una silla de ruedas y toda la instalación es accesible con habitaciones para minusválidos. Una rareza en México.,50
257,/Profile/mahmoudc339,mahmoudc339,He estado viniendo a este hotel durante un año para viajes de negocios y te puedo decir que la calidad era mucho mejor entonces. La ubicación es ideal y me siento como que es la razón por la que no te apetece mantener una buena calidad.,20
258,/Profile/I2022IEdavidf,I2022IEdavidf,Se conecta a la terminal via Hotel pasillo que permite una para escapar el calor y llegar/salir con comodidad. El personal de recepción excepcionalmente servicial. Habitación cómoda y tranquila. Servicio de comida y bar disponible pero cierra un poco temprano para aquellos que viajan a través de vuelos de última hora.,50
259,/Profile/jorgetN5467NE,jorge abraham T,"Excelente servicio. - Empleado actitud amable y respetuoso, el director es consciente de todos los servicios al cliente y ofrece una fraterna bienvenida. explicando todos los beneficios de miembro diamante en los hoteles Hilton. Servicio de calidad bien Ubicación BIEN BIEN BIEN sábanas bien aparcamiento bien almohadas OK",50
260,/Profile/982EJM,EJMiller82,"Bien, nuevo hotel conectado al aeropuerto de Monterrey hizo que mi breve estancia bastante agradable! Mi habitación estaba muy limpia y nueva, el personal del hotel era muy agradable y hablaba inglés, y yo disfrutamos del gimnasio. Excelente ubicación cerca de la mayoría de las empresas U. S.. La mejor parte es que no puedes oír los aviones!",50
261,/Profile/RodneyF394,Rodney F,"Como alguien que ha frecuentado Monterrey por negocios en el último año, me he alojado en este hotel un par de veces, grande en parte a la conveniente ubicación del aeropuerto (a pie derecho de la terminal). No importa el precio más alto por la habitación, comparado con otros hoteles de la zona, basada en la comodidad de estar a pasos del aeropuerto.  Esta última estancia había reservado dos habitaciones, con la habitación 2 reservado para mi colega. Era para una sola noche, ya que nuestro avión salía temprano por la mañana. Salimos por la mañana y me dieron una factura para cada habitación con los cargos correctos que aparecen. A mi regreso a casa, mi estado de cuenta de la tarjeta de crédito una carga correcta, reflejado y otro en $400 CAD por lo que debería haber sido. Llamé…",10
262,/Profile/883charlesn,883charlesn,"No me esperaba para alojarse en un hotel de lujo. aunque tuve ni siquiera una palabra en español, la recepción cambiamos rápidamente en inglés. La habitación estaba limpia y el aire fresco de la noche. El Wi-fi era fácil entrar y era muy rápido. No podía usar el gimnasio porque llegué tarde para esto. La salida fue fácil y podía salida sólo en el registro si es necesario. En general, una estancia muy fácil y agradable.",50
263,/Profile/maon2013,Mao N,"Alimentos y servicio eran malas. La carne estaba muy dura. Nunca me reciben tortillas después el camarero nos preguntó que quiero. Encima de eso, incluido un artículos adicionales que no he pedido. El hotel era muy cómodo y limpio. Tomó un par de minutos a pie del aeropuerto. Me alojaría de nuevo. Ojalá hay otros restaurantes cerca.",20
264,/Profile/mariolG7180HX,mariolG7180HX,"Esta es una buena opción para aquellos que les gusta estar a poca distancia del aeropuerto visitando familiares, amigos, o viajando por negocios en la zona noreste de Monterrey. Bonito y limpio con la comodidad tradicional del Garden Inn. Las habitaciones son cómodas. Buffet de desayuno con un toque de la cocina mexicana.",40
265,/Profile/OrrG411,OrrG411,"Yo estaba de viaje en México para los negocios. He viajado alrededor de Ciudad de México, Huehuetoca, Saltillo, Ramos y Monterrey. La ubicación de este hotel era perfecto. El personal, sala de bar y eran muy hospitalarios. Ojalá el bar tenía una mejor selección de cervezas mexicanas.",50
266,/Profile/941craigc,Craig C,"El nuevo Hilton Garden Inn Monterrey Aeropuerto fue un sueño, pero no hay nada mejor que este lugar para viajeros de negocios o personales. Un valor increíble y tan conveniente para el aeropuerto como en cualquier hotel en el que me he alojado en el mundo.",50
267,/Profile/N9516PVmikeb,Mike B,". . . En el lavabo esta mañana. No había agua caliente en la ducha! Fue por la hora? Las 5 de la mañana, no fuego la caldera hasta 6? Suena poco realista. . .  Mi socio, en el 2 piso, no tenía problemas de ed - pero en la 4ª ESTOY para bañarse con un trapo fuera del lavabo.  Yo soy el Charlie Brown de los problemas, si algo se van a romper, falla o platija, ocurrirá en mi habitación.  El personal de recepción era educado y profesional, que también hablaba inglés, Que maravilloso es una gran ventaja para este altavoz español.  A pesar de las cuestiones me volvería a alojar aquí de nuevo.",40
268,/Profile/alealeprieto,alealeprieto,"Buen hotel para una parada o parada rápida y salir, o bafore o después de un viaje. Gran personal buena comida. Puente directamente a la terminal del aeropuerto. Las instalaciones del gimnasio y el desayuno. Ideal para negocios.",40
269,/Profile/twwintn,twwintn,"Las habitaciones son una maravilla. Baño moderno, agradable, buena zona de trabajo, canales de red usa la conexión a internet es buena, las habitaciones limpias, muchas conexiones eléctricas. Cenamos en el restaurante del hotel. La comida era muy buena. El aire acondicionado en las habitaciones es de muy mala calidad (habitación nº 128 este viaje). Yo lo convirtió tan bajo como la temperatura y alta del ventilador, y la habitación no iba a conseguir más que 76 grados F en el indicador de habitación así como mi viaje termómetro. Esto es inaceptable. Me alojé aquí 5 semanas antes, y fue el mismo estado, pero pensé que sólo nos dieron una habitación mal. No, debe ser en todas las habitaciones. Muy decepcionante. Si el aire acondicionado funcionaba daría el hotel casi una…",30
